type,#,cpu_usage,request_time,db_time,memory_usage,total_time
POST,1,0.0,0.07999992370605469,0.003999948501586914,32272384,0.003999948501586914
POST,2,0.0,0.06400012969970703,0.006999969482421875,32272384,0.006999969482421875
POST,3,114.3,0.04699993133544922,0.003000020980834961,32272384,0.003999948501586914
POST,4,0.0,0.06400012969970703,0.004000186920166016,32272384,0.004000186920166016
POST,5,0.0,0.04799985885620117,0.0029997825622558594,32272384,0.0029997825622558594
POST,6,0.0,0.08899998664855957,0.003000020980834961,32272384,0.003000020980834961
POST,7,0.0,0.0690000057220459,0.003000020980834961,32272384,0.003000020980834961
POST,8,0.0,0.031000137329101562,0.003000020980834961,32272384,0.003000020980834961
POST,9,0.0,0.10299992561340332,0.003000020980834961,32272384,0.003000020980834961
POST,10,0.0,0.07399988174438477,0.0029997825622558594,32272384,0.0029997825622558594
POST,11,0.0,0.04900002479553223,0.003000020980834961,32272384,0.003000020980834961
POST,12,0.0,0.06000018119812012,0.003999948501586914,32272384,0.003999948501586914
POST,13,0.0,0.05499982833862305,0.003000020980834961,32272384,0.003000020980834961
POST,14,0.0,0.06400012969970703,0.003000020980834961,32272384,0.003000020980834961
POST,15,0.0,0.05099987983703613,0.003999948501586914,32272384,0.003999948501586914
POST,16,0.0,0.0410001277923584,0.003000020980834961,32272384,0.004000186920166016
POST,17,0.0,0.031999826431274414,0.003000020980834961,32272384,0.003000020980834961
POST,18,0.0,0.07799983024597168,0.003000020980834961,32272384,0.003000020980834961
POST,19,0.0,0.05300021171569824,0.006999969482421875,32272384,0.006999969482421875
POST,20,0.0,0.04399991035461426,0.003000020980834961,32272384,0.003000020980834961
POST,21,0.0,0.10800004005432129,0.003000020980834961,32272384,0.004000186920166016
POST,22,0.0,0.03099989891052246,0.003999948501586914,32272384,0.003999948501586914
POST,23,0.0,0.051000118255615234,0.003000020980834961,32272384,0.003000020980834961
POST,24,0.0,0.04900002479553223,0.003999948501586914,32272384,0.004999876022338867
POST,25,0.0,0.056999921798706055,0.00800013542175293,32272384,0.00800013542175293
POST,26,0.0,0.032000064849853516,0.003999948501586914,32272384,0.003999948501586914
POST,27,0.0,0.04999995231628418,0.003999948501586914,32272384,0.003999948501586914
POST,28,0.0,0.08100008964538574,0.006999969482421875,32272384,0.006999969482421875
POST,29,0.0,0.06599998474121094,0.003000020980834961,32272384,0.003000020980834961
POST,30,0.0,0.056999921798706055,0.00800013542175293,32272384,0.00800013542175293
POST,31,0.0,0.0710000991821289,0.003999948501586914,32272384,0.003999948501586914
POST,32,0.0,0.17299985885620117,0.003999948501586914,32272384,0.003999948501586914
POST,33,0.0,0.08800005912780762,0.003999948501586914,32272384,0.003999948501586914
POST,34,0.0,0.11500000953674316,0.003000020980834961,32272384,0.003999948501586914
POST,35,0.0,0.07299995422363281,0.0070002079010009766,32272384,0.0070002079010009766
POST,36,0.0,0.05900001525878906,0.003000020980834961,32272384,0.003000020980834961
POST,37,0.0,0.04400014877319336,0.003999948501586914,32272384,0.003999948501586914
POST,38,0.0,0.028999805450439453,0.003999948501586914,32272384,0.003999948501586914
POST,39,114.3,0.05200004577636719,0.003000020980834961,32272384,0.003999948501586914
